lease_id,hostname,name,beg,end
959,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-27 17:00:00,2016-03-27 18:00:00.000
2705,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-27 18:00:00,2016-03-27 19:00:00.000
962,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-27 19:00:00,2016-03-27 20:00:00.000
964,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 04:00:00,2016-03-28 05:00:00.000
965,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 05:00:00,2016-03-28 06:00:00.000
2710,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 06:00:00,2016-03-28 07:00:00.000
2711,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 07:00:00,2016-03-28 08:00:00.000
968,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 08:00:00,2016-03-28 09:00:00.000
969,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 09:00:00,2016-03-28 10:00:00.000
2714,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 10:00:00,2016-03-28 11:00:00.000
2717,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 11:00:00,2016-03-28 12:00:00.000
974,37nodes.r2lab.inria.fr,inria_walid.demo,2016-03-28 12:00:00,2016-03-28 13:00:00.000
977,37nodes.r2lab.inria.fr,inria_walid.demo,2016-03-28 14:00:00,2016-03-28 15:00:00.000
2724,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 15:00:00,2016-03-28 16:00:00.000
981,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 16:00:00,2016-03-28 17:00:00.000
2726,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 17:00:00,2016-03-28 18:00:00.000
984,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 18:00:00,2016-03-28 20:00:00.000
986,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-28 20:00:00,2016-03-28 21:00:00.000
987,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-28 23:00:00,2016-03-29 06:00:00.000
988,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-29 07:00:00,2016-03-29 08:00:00.000
2733,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-29 09:00:00,2016-03-29 10:00:00.000
990,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-29 10:00:00,2016-03-29 12:00:00.000
2735,37nodes.r2lab.inria.fr,inria_walid.demo,2016-03-29 13:00:00,2016-03-29 14:00:00.000
2737,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-03-29 15:00:00,2016-03-29 19:00:00.000
996,37nodes.r2lab.inria.fr,inria_r2lab.tutorial,2016-03-30 07:00:00,2016-03-30 13:00:00.000
999,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-30 18:00:00,2016-03-30 22:00:00.000
2746,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 04:00:00,2016-03-31 05:00:00.000
2749,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 05:00:00,2016-03-31 06:00:00.000
1014,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 06:00:00,2016-03-31 07:00:00.000
1020,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 07:00:00,2016-03-31 08:00:00.000
2777,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 08:00:00,2016-03-31 09:00:00.000
1044,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 09:00:00,2016-03-31 10:00:00.000
2791,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 10:00:00,2016-03-31 11:00:00.000
2801,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 11:00:00,2016-03-31 12:00:00.000
1062,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 12:00:00,2016-03-31 13:00:00.000
1065,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 13:00:00,2016-03-31 14:00:00.000
2811,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 14:00:00,2016-03-31 15:00:00.000
1079,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 15:00:00,2016-03-31 16:00:00.000
1082,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 16:00:00,2016-03-31 17:00:00.000
2829,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 17:00:00,2016-03-31 18:00:00.000
1087,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-03-31 18:00:00,2016-03-31 19:00:00.000
1092,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 19:00:00,2016-03-31 20:00:00.000
2837,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-03-31 20:00:00,2016-03-31 21:00:00.000
2841,37nodes.r2lab.inria.fr,inria_walid.demo,2016-04-01 07:00:00,2016-04-02 18:00:00.000
2851,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-02 18:00:00,2016-04-02 19:00:00.000
2852,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-02 19:00:00,2016-04-02 20:00:00.000
1109,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-03 14:00:00,2016-04-03 19:00:00.000
1110,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-04 08:00:00,2016-04-04 11:00:00.000
2856,37nodes.r2lab.inria.fr,inria_walid.demo,2016-04-04 11:00:00,2016-04-04 12:00:00.000
2857,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-04 12:00:00,2016-04-04 14:00:00.000
2858,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-04 14:00:00,2016-04-04 20:00:00.000
2859,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-04 20:00:00,2016-04-04 21:00:00.000
2860,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-04 21:00:00,2016-04-04 22:00:00.000
1117,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-05 10:00:00,2016-04-05 11:00:00.000
1118,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-04-05 13:00:00,2016-04-05 15:00:00.000
1120,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-05 17:00:00,2016-04-05 20:00:00.000
2865,37nodes.r2lab.inria.fr,inria_walid.demo,2016-04-06 00:00:00,2016-04-06 01:00:00.000
2866,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-06 06:00:00,2016-04-06 11:00:00.000
2867,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-06 12:00:00,2016-04-06 16:00:00.000
2869,37nodes.r2lab.inria.fr,inria_walid.demo,2016-04-07 00:00:00,2016-04-08 00:00:00.000
1133,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-08 07:00:00,2016-04-08 17:00:00.000
1134,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-11 07:00:00,2016-04-11 16:00:00.000
2879,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-15 15:00:00,2016-04-15 18:00:00.000
2880,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-19 14:00:00,2016-04-19 15:00:00.000
2881,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-19 16:00:00,2016-04-19 17:00:00.000
1138,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-20 08:00:00,2016-04-20 09:00:00.000
2884,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-20 09:00:00,2016-04-20 12:00:00.000
1141,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-20 12:00:00,2016-04-20 15:00:00.000
1142,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-21 06:00:00,2016-04-21 09:00:00.000
1146,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-21 10:00:00,2016-04-21 15:00:00.000
1148,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-25 07:00:00,2016-04-25 09:00:00.000
1149,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-25 14:00:00,2016-04-25 18:00:00.000
2894,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-26 05:00:00,2016-04-26 08:00:00.000
2895,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-26 08:00:00,2016-04-26 09:00:00.000
2896,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-26 10:00:00,2016-04-26 18:00:00.000
2897,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-27 12:00:00,2016-04-27 17:00:00.000
2898,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-28 04:00:00,2016-04-28 05:00:00.000
1155,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-28 08:00:00,2016-04-28 11:00:00.000
1157,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-28 17:00:00,2016-04-28 18:00:00.000
1158,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-29 06:00:00,2016-04-29 07:00:00.000
1159,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-04-29 07:00:00,2016-04-29 08:00:00.000
2905,37nodes.r2lab.inria.fr,inria_oai.build,2016-04-29 08:00:00,2016-04-29 10:00:00.000
1162,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-29 11:00:00,2016-04-29 17:00:00.000
2908,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-04-30 11:00:00,2016-04-30 17:00:00.000
1165,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-01 11:00:00,2016-05-01 22:00:00.000
1166,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-02 07:00:00,2016-05-02 09:00:00.000
2911,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-02 12:00:00,2016-05-02 15:00:00.000
1168,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-02 15:00:00,2016-05-02 17:00:00.000
1169,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-02 17:00:00,2016-05-02 18:00:00.000
1170,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-02 21:00:00,2016-05-02 22:00:00.000
2915,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-03 06:00:00,2016-05-03 09:00:00.000
2916,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-03 14:00:00,2016-05-03 15:00:00.000
1173,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-03 15:00:00,2016-05-03 16:00:00.000
1174,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-04 09:00:00,2016-05-04 10:00:00.000
2919,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-04 10:00:00,2016-05-04 15:00:00.000
2920,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-04 15:00:00,2016-05-04 17:00:00.000
1178,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-07 07:30:00,2016-05-07 08:30:00.000
1181,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-07 08:30:00,2016-05-07 09:30:00.000
1182,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-07 18:00:00,2016-05-07 19:00:00.000
2927,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-08 11:00:00,2016-05-08 12:00:00.000
2928,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-09 08:00:00,2016-05-09 09:00:00.000
1185,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-09 10:00:00,2016-05-09 11:00:00.000
2930,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-09 13:00:00,2016-05-09 14:00:00.000
2931,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-09 15:00:00,2016-05-09 17:00:00.000
2932,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-10 07:00:00,2016-05-10 10:00:00.000
1189,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-10 10:00:00,2016-05-10 12:00:00.000
2934,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-10 12:00:00,2016-05-10 13:00:00.000
2935,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-10 14:58:57,2016-05-10 16:00:00.000
2936,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-10 16:00:00,2016-05-10 18:00:00.000
2937,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-11 07:00:00,2016-05-11 11:00:00.000
2938,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-11 12:00:00,2016-05-11 13:00:00.000
1195,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-11 14:00:00,2016-05-11 16:00:00.000
1196,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-12 07:00:00,2016-05-12 09:00:00.000
2941,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-12 09:00:00,2016-05-12 10:00:00.000
2942,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-12 11:00:00,2016-05-12 15:00:00.000
2943,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-12 15:00:00,2016-05-12 16:00:00.000
2945,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-13 07:00:00,2016-05-13 11:00:00.000
2946,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-13 11:00:00,2016-05-13 12:00:00.000
1203,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-13 12:00:00,2016-05-13 17:00:00.000
1204,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-13 17:00:00,2016-05-13 18:00:00.000
1205,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-13 18:00:00,2016-05-13 19:00:00.000
1206,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-13 19:00:00,2016-05-13 20:00:00.000
1207,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-14 07:00:00,2016-05-14 08:00:00.000
1208,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-14 08:00:00,2016-05-14 09:00:00.000
1209,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-14 09:00:00,2016-05-14 10:00:00.000
1210,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-14 13:00:00,2016-05-14 17:00:00.000
1211,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-17 06:00:00,2016-05-17 08:30:00.000
1212,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-17 09:00:00,2016-05-17 10:00:00.000
1213,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-17 10:00:00,2016-05-17 11:00:00.000
2958,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-17 12:00:00,2016-05-17 16:00:00.000
1216,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-18 06:00:00,2016-05-18 08:00:00.000
1217,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-18 08:00:00,2016-05-18 09:00:00.000
2962,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-18 10:00:00,2016-05-18 11:00:00.000
2963,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-18 12:00:00,2016-05-18 13:00:00.000
2964,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-18 13:00:00,2016-05-18 17:00:00.000
2965,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-18 18:00:00,2016-05-18 19:00:00.000
2966,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-18 19:00:00,2016-05-18 20:00:00.000
1223,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-19 07:00:00,2016-05-19 08:00:00.000
2968,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-19 08:00:00,2016-05-19 09:00:00.000
1225,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-19 09:00:00,2016-05-19 10:00:00.000
1226,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-19 10:00:00,2016-05-19 15:00:00.000
1228,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-20 06:00:00,2016-05-20 08:00:00.000
1230,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-20 08:00:00,2016-05-20 11:00:00.000
1231,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-20 11:00:00,2016-05-20 12:00:00.000
2976,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-20 12:00:00,2016-05-20 14:00:00.000
2977,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-20 14:00:00,2016-05-20 14:45:00.000
1235,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-20 15:00:00,2016-05-20 16:00:00.000
1236,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-20 16:00:00,2016-05-20 22:00:00.000
1237,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-21 13:00:00,2016-05-21 16:00:00.000
1238,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-23 06:00:00,2016-05-23 10:00:00.000
1239,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-23 11:00:00,2016-05-23 12:00:00.000
2984,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-23 12:00:00,2016-05-23 14:00:00.000
2985,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-05-23 14:00:00,2016-05-23 15:00:00.000
2986,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-23 15:00:00,2016-05-23 17:00:00.000
2987,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-24 07:00:00,2016-05-24 09:00:00.000
2989,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-24 10:00:00,2016-05-24 11:00:00.000
1246,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-24 12:00:00,2016-05-24 17:00:00.000
1247,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-24 22:00:00,2016-05-25 00:00:00.000
2993,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-25 05:00:00,2016-05-25 10:00:00.000
2994,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-25 10:00:00,2016-05-25 11:00:00.000
2995,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-25 11:00:00,2016-05-25 12:00:00.000
2996,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-25 12:00:00,2016-05-25 13:00:00.000
1253,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-25 13:00:00,2016-05-25 14:00:00.000
2999,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-25 14:00:00,2016-05-25 15:00:00.000
1256,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-26 07:00:00,2016-05-26 11:00:00.000
1257,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-26 11:00:00,2016-05-26 12:00:00.000
3002,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-26 12:00:00,2016-05-26 13:00:00.000
1259,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-05-26 13:00:00,2016-05-26 17:00:00.000
1260,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-27 07:00:00,2016-05-27 08:00:00.000
1261,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-05-27 11:00:00,2016-05-27 12:00:00.000
1262,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-27 12:00:00,2016-05-27 14:00:00.000
3007,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-27 14:00:00,2016-05-27 16:00:00.000
1264,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-27 16:00:00,2016-05-27 18:00:00.000
3009,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-28 09:00:00,2016-05-28 10:00:00.000
3010,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-30 07:00:00,2016-05-30 11:00:00.000
1267,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-30 12:00:00,2016-05-30 13:00:00.000
3012,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-31 06:00:00,2016-05-31 08:00:00.000
3013,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-31 09:00:00,2016-05-31 10:00:00.000
3014,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-31 10:00:00,2016-05-31 11:00:00.000
3015,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-05-31 11:00:00,2016-05-31 13:00:00.000
3016,37nodes.r2lab.inria.fr,inria_oai.build,2016-05-31 17:00:00,2016-05-31 21:00:00.000
3017,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-01 06:00:00,2016-06-01 09:00:00.000
1274,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-01 09:00:00,2016-06-01 10:00:00.000
1275,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-01 10:00:00,2016-06-01 11:00:00.000
1276,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-01 12:00:00,2016-06-01 13:00:00.000
1277,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-01 13:00:00,2016-06-01 14:00:00.000
3022,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-01 14:00:00,2016-06-01 15:00:00.000
1279,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-01 15:00:00,2016-06-01 16:00:00.000
1280,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-01 18:00:00,2016-06-01 19:00:00.000
1281,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-02 08:00:00,2016-06-02 10:00:00.000
1282,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-02 10:00:00,2016-06-02 11:00:00.000
3027,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-02 12:00:00,2016-06-02 13:00:00.000
1284,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-02 13:00:00,2016-06-02 14:00:00.000
1285,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-02 15:00:00,2016-06-02 16:00:00.000
1286,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-03 08:00:00,2016-06-03 10:00:00.000
1287,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-03 10:00:00,2016-06-03 11:00:00.000
1288,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-03 12:00:00,2016-06-03 13:00:00.000
1289,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-03 13:00:00,2016-06-03 14:00:00.000
3034,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-04 11:00:00,2016-06-04 12:00:00.000
3035,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-04 12:00:00,2016-06-04 13:00:00.000
1292,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-04 13:00:00,2016-06-04 14:00:00.000
3037,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-04 14:00:00,2016-06-04 15:00:00.000
1294,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-05 18:00:00,2016-06-05 19:00:00.000
1295,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-05 19:00:00,2016-06-05 20:00:00.000
3040,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-06 07:00:00,2016-06-06 09:00:00.000
1297,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-06-06 09:00:00,2016-06-06 11:00:00.000
1298,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-06 11:00:00,2016-06-06 14:00:00.000
1299,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-06-06 14:00:00,2016-06-06 15:00:00.000
1302,37nodes.r2lab.inria.fr,inria_r2lab.admin,2016-06-06 15:00:00,2016-06-06 16:00:00.000
1303,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-06 16:00:00,2016-06-06 17:00:00.000
3049,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-07 07:00:00,2016-06-07 09:00:00.000
3050,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-07 09:00:00,2016-06-07 10:00:00.000
3051,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-07 10:00:00,2016-06-07 11:00:00.000
3052,37nodes.r2lab.inria.fr,unicamp_wifisdn.slicesdn,2016-06-07 11:00:00,2016-06-07 14:00:00.000
3053,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-07 14:00:00,2016-06-07 15:00:00.000
3054,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-07 15:00:00,2016-06-07 17:00:00.000
3055,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-07 17:00:00,2016-06-07 18:00:00.000
3056,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-07 19:00:00,2016-06-07 21:00:00.000
1313,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-08 06:00:00,2016-06-08 08:00:00.000
1314,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-06-08 08:00:00,2016-06-08 08:40:00.000
3059,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-08 08:40:00,2016-06-08 11:00:00.000
3060,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-08 12:00:00,2016-06-08 13:00:00.000
1317,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-08 13:00:00,2016-06-10 14:00:00.000
1319,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-10 14:00:00,2016-06-10 15:00:00.000
1320,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-10 16:00:00,2016-06-10 17:00:00.000
3065,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-11 15:00:00,2016-06-11 16:00:00.000
1322,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-13 12:00:00,2016-06-13 13:00:00.000
3067,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-13 14:00:00,2016-06-13 15:00:00.000
3068,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-13 15:00:00,2016-06-13 16:00:00.000
1325,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-14 07:00:00,2016-06-14 08:00:00.000
1326,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-14 08:00:00,2016-06-14 09:00:00.000
3071,37nodes.r2lab.inria.fr,inria_mario.maintenance,2016-06-14 09:00:00,2016-06-14 10:00:00.000
1328,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-15 06:00:00,2016-06-15 07:00:00.000
1329,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-15 08:00:00,2016-06-15 10:00:00.000
1330,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-06-16 06:00:00,2016-06-16 12:00:00.000
1331,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-17 05:00:00,2016-06-17 08:00:00.000
3076,37nodes.r2lab.inria.fr,inria_naoufal.mesh,2016-06-17 12:00:00,2016-06-17 15:00:00.000
3077,37nodes.r2lab.inria.fr,inria_oai.build,2016-06-17 19:00:00,2016-06-17 22:00:00.000
